kode_desa;kode_karts;nama_objek;jenis;x;y;z;provinsi;kabupaten;kecamatan;desa;dukuh;tempat_unik;letak;akses;biota;potensi;pemanfaatan;keterangan
3312100003;GNS_WNG_GRT;Luweng jambu timur;GUA V;491088;9104093;377;Jawa Tengah;Wonogiri;Giritontro;Tlogoharjo;Pagergunung;;Lereng Depresi;Jalan Setapak;;;;
3312100003;GNS_WNG_GRT;Luweng Prembe;GUA V;491535;9105354;380;Jawa Tengah;Wonogiri;Giritontro;Tlogoharjo;Klepu;;Lereng Depresi;Jalan Setapak;;;;Banyak sampah di dalam lorong
3312100003;GNS_WNG_GRT;Pager Gunung;GUA V;491284;9105383;422;Jawa Tengah;Wonogiri;Giritontro;Tlogoharjo;Klepu;;Lereng Depresi;Jalan Setapak;;;;
3312100003;GNS_WNG_GRT;Jomlang Setro;GUA V;492815;9106416;385;Jawa Tengah;Wonogiri;Giritontro;Tlogoharjo;Prembe;;Pusat Depresi;Jalan Setapak;;Sungai Bawah Tanah;;Aliran kecil
3312100003;GNS_WNG_GRT;Gotong I;GUA V;492845;9106435;388;Jawa Tengah;Wonogiri;Giritontro;Tlogoharjo;Prembe;;Pusat Depresi;Jalan Setapak;;Aliran tetesan air;;Mandi, Cucidan ambil air di dalam gua
3312100003;GNS_WNG_GRT;Gotong II;GUA V;492947;9106040;442;Jawa Tengah;Wonogiri;Giritontro;Tlogoharjo;Prembe;;Lereng Depresi;Jalan Setapak;;Tetesan Air;;Aliran dari tetesan air diambil masyrakat
3312100003;GNS_WNG_GRT;Kelor;GUA V;492471;9104936;426;Jawa Tengah;Wonogiri;Giritontro;Tlogoharjo;Jajar;;Pusat Depresi;Jalan Setapak;;;;
3312100003;GNS_WNG_GRT;Ngaglik;GUA V;492364;9104742;428;Jawa Tengah;Wonogiri;Giritontro;Tlogoharjo;Plareng;;Lereng Depresi;Jalan Desa;;;;
3312100003;GNS_WNG_GRT;gua Salak Nade;GUA;492631;9105415;433;Jawa Tengah;Wonogiri;Giritontro;Tlogoharjo;Jajar;;Lereng Depresi;Jalan Setapak;;;;Mulut banyak sampah
3312100004;GNS_WNG_GRT;Jomblang;GUA V;489905;9104619;384;Jawa Tengah;Wonogiri;Giritontro;Tlogoharjo;Kelor;;Pusat Depresi;Jalan Setapak;;;;Mulut gua ditutupi batu
3312100004;GNS_WNG_GRT;Kalongan;GUA V;490262;9104524;401;Jawa Tengah;Wonogiri;Giritontro;Tlogoharjo;Kelor;;Lereng Depresi;Jalan Setapak;;;;
3312100004;GNS_WNG_GRT;Luweng;GUA V;490536;9106072;;Jawa Tengah;Wonogiri;Giritontro;Tlogoharjo;Sambirejo;;Pusat Depresi;;;;;
3312100004;GNS_WNG_GRT;Ngaluran;GUA V;491098;9103764;424;Jawa Tengah;Wonogiri;Giritontro;Tlogoharjo;Ginade Wetan;;Lereng Depresi;;;;;
3312100004;GNS_WNG_GRT;Salam;GUA;490219;9106854;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;Wates;;;;;;;
3312100004;GNS_WNG_GRT;Slipat;GUA V;489818;9107080;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;;;;;;;;
3312100004;GNS_WNG_GRT;Gunung Bromo;GUA V;489440;9106768;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;Ngantap;;Pusat Depresi;;;;;Gua Wisata, diambil air oleh masyarakat
3312100004;GNS_WNG_GRT;G. Beleh;GUA V;489527;9106838;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;Ngantap;;;;;;;
3312100004;GNS_WNG_GRT;Polan Air;GUA;489568;9106754;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;Ngantap;;;;;;;
3312100004;GNS_WNG_GRT;Luweng Plalar;GUA V;489742;9106566;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;Ngantap;;;;;;;
3312100004;GNS_WNG_GRT;Luweng Watupulut;GUA V;489644;9106340;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;Ngantap;;;;;;;
3312100004;GNS_WNG_GRT;Luweng Ngelo;GUA V;489942;9106638;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;Ngantap;;;;;;;
3312100005;GNS_WNG_GRT;Asu;GUA V;489337;9107778;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;Guwo;;;;;;;
3312100005;GNS_WNG_GRT;Miri;GUA V;490114;9107678;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;Guwo;;Pusat Depresi;;;;;
3312100005;GNS_WNG_GRT;Pithak;GUA V;489378;9107558;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;Guwo;;;;;;;
3312100005;GNS_WNG_GRT;Bendho;GUA V;489797;9108076;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;;;;;;;;
3312100005;GNS_WNG_GRT;Gemplo;GUA V;488663;9106436;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;;;;;;;;
3312100005;GNS_WNG_GRT;Giyem;GUA V;490740;9106439;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;;;Pusat Depresi;;;;;
3312100005;GNS_WNG_GRT;Sandi;GUA V;488440;9106022;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;;;;;;;;
3312100005;GNS_WNG_GRT;Songo;GUA V;488838;9104280;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;Beleh;;Pusat Depresi;;;;;
3312100005;GNS_WNG_GRT;Fitrah;GUA V;489720;9108035;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;Bromo;;Lereng Depresi;Jalan Setapak;;aliran kecil;;Diambil airnya oleh masyarakat
3312100005;GNS_WNG_GRT;Pace;GUA V;489571;9104592;378;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;Beleh;;Lereng Depresi;Jalan Setapak;Walet;;;Check lagi, koordinat kemungkinan salah. Buto.
3312100007;GNS_WNG_GRT;Soco II / Disudet & Dibendung;GUA V;488550;9106022;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;Ngaluran;;;;;;;
3312100007;GNS_WNG_GRT;Soco I/Ponor kecil;GUA V;490095;9107690;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;;;;;;;;
3312100007;GNS_WNG_GRT;L. Sapi;GUA V;489920;9108035;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;;;;;;;;
3312100007;GNS_WNG_GRT;Kenteng;GUA V;488380;9109081;;Jawa Tengah;Wonogiri;Giritontro;Pucang Anom;Sukoroyom;;Pusat Depresi;;;;;
3312100003;GNS_WNG_GRT;Ponor Jambu;PONOR;488850;9105180;;Jawa Tengah;Wonogiri;Giritontro;Bayemharjo;;;;;;;;
3312100003;GNS_WNG_GRT;NN;PONOR;488340;9108004;;Jawa Tengah;Wonogiri;Giritontro;Giritontro;;;;;;;;
3312100004;GNS_WNG_GRT;Ponor;PONOR;487827;9108410;;Jawa Tengah;Wonogiri;Giritontro;Giritontro;;;;;;;;
3312100004;GNS_WNG_GRT;ponor pada kekar/diaklas;PONOR;486978;9108813;;Jawa Tengah;Wonogiri;Giritontro;Giritontro;;;;;;;;
3312100004;GNS_WNG_GRT;ponor;PONOR;488096;9108755;;Jawa Tengah;Wonogiri;Giritontro;Giritontro;;;;;;;;
3312100004;GNS_WNG_GRT;Ponor;PONOR;488881;9108212;;Jawa Tengah;Wonogiri;Giritontro;Giritontro;;;;;;;;
3312100004;GNS_WNG_GRT;Ponor;PONOR;488807;9108150;;Jawa Tengah;Wonogiri;Giritontro;Giritontro;;;;;;;;
3312100004;GNS_WNG_GRT;Ponor;PONOR;488823;9108126;;Jawa Tengah;Wonogiri;Giritontro;Giritontro;;;;;;;;
3312100004;GNS_WNG_GRT;Ponor;PONOR;488459;9108642;;Jawa Tengah;Wonogiri;Giritontro;Giritontro;;;;;;;;
3312100004;GNS_WNG_GRT;Luweng Jambu;PONOR;488609;9108512;;Jawa Tengah;Wonogiri;Giritontro;Giritontro;;;;;;;;
3312100005;GNS_WNG_GRT;Ponor;PONOR;488971;9108492;;Jawa Tengah;Wonogiri;Giritontro;Giritontro;;;;;;;;
3312100003;GNS_WNG_GRT;Mataair Jambu;MATAAIR;488643;9107748;;Jawa Tengah;Wonogiri;Giritontro;Giritontro;;;;;;;;
3312100003;GNS_WNG_GRT;Mataair Prembe;MATAAIR;488767;9107852;;Jawa Tengah;Wonogiri;Giritontro;Giritontro;;;;;;;;
3312100003;GNS_WNG_GRT;mataair;MATAAIR;487984;9107311;;Jawa Tengah;Wonogiri;Giritontro;Giritontro;;;;;;;;
3312100003;GNS_WNG_GRT;pancuran;MATAAIR;488052;9106128;;Jawa Tengah;Wonogiri;Giritontro;Giritontro;;;;;;;;
3312100003;GNS_WNG_GRT;Mataair Kentongan;MATAAIR;486501;9109136;;Jawa Tengah;Wonogiri;Giritontro;Pucang Anom;;;;;;;;
3312100005;GNS_WNG_GRT;Mangirmati;MATAAIR;488099;9109183;;Jawa Tengah;Wonogiri;Giritontro;Pucang Anom;;;;;;;;
3312100005;GNS_WNG_GRT;Teleng;MATAAIR;488057;9109176;;Jawa Tengah;Wonogiri;Giritontro;Pucang Anom;;;;;;;;
3312040001;GNS_WNG_GRW;Gua Sendang;GUA;491964;9107853;302;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Tameng;dipinggir kampung;Alur Lembah;jalan setapak;;;belum dimanfaatakan;satu rumah ikut runtuh. Svyr Dwi, Jihad, Yanto, Bowo, Suranto
3312040001;GNS_WNG_GRW;Gua Sriti;GUA H;491262;9108875;402;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Darmosito;;Lereng Depresi;;;;;
3312040001;GNS_WNG_GRW;Gua Lawa;GUA H;492453;9106826;421;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Jatiwangi;;Pusat Depresi;;;;;
3312040001;GNS_WNG_GRW;Gua Nduwur Kali;GUA H;491995;9106855;352;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Jatiwangi;;Lereng Depresi;;;;;
3312040001;GNS_WNG_GRW;Karangpulut;GUA H;492456;9108225;378;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Tameng;;Lereng Depresi;;;;;
3312040001;GNS_WNG_GRW;NN02;GUA H;491457;9108257;379;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Darmosito;ladang;Puncak Bukit;jalan setapak;jati, umbi-umbian;;sudah dimanfaatkan;diambil batu lintang
3312040001;GNS_WNG_GRW;Bromo;GUA H;491476;9108546;363;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Darmosito;ladang;Puncak Bukit;jalan setapak;jati, mahoni, akasia;;belum dimanfaatakan;
3312040001;GNS_WNG_GRW;Gua Puring;GUA H;491559;9109037;354;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Darmosito;atas sumber bodro;Lereng Depresi;jalan setapak;;;belum dimanfaatkan;Svyr Wahyu, Pandi, Kevin
3312040001;GNS_WNG_GRW;Gua Kapel;GUA H;490115;9109226;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040001;GNS_WNG_GRW;NN03;GUA H;490779;9109238;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040001;GNS_WNG_GRW;Gua Grenjeng;GUA H;490274;9109450;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040002;GNS_WNG_GRW;Gua Lor Kramat;GUA H;490681;9109752;366;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Ngampel;pohon beringin;Lereng Depresi;jalan desa beton;pohon beringin;sungai bawah tanah permanen;sudah dimanfaatkan;dibendung dan dialirkan ke reservoar di luar gua. Svyr Wahyu, Pandi, Kevin
3312040002;GNS_WNG_GRW;NN04;GUA H;491925;9109802;329;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Darmosito;sebelah SD 1;Pusat Depresi;jalan desa beton;semak;;belum dimanfaatkan;ponor konduit. Svyr Sonora, Suyono, Marino, Jonggring
3312040002;GNS_WNG_GRW;Gua kali kidul;GUA H;492045;9109913;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040002;GNS_WNG_GRW;Gua Tail;GUA H;492338;9110948;260;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Granjeng;ladang;Lereng Depresi;jalan makadam;pohon bambu semak;;belum dimanfaatakan;aka Kali Timbo
3312040002;GNS_WNG_GRW;Gua Katam;GUA H;490963;9106959;430;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Keji;;Lereng Depresi;;;;;
3312040002;GNS_WNG_GRW;Langse;GUA H;493188;9107220;439;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;;;;;;vegetasi campur rapat
3312040002;GNS_WNG_GRW;Gua Tameng;GUA H;492054;9107453;306;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;Bukit;;;;;campur rapat
3312040002;GNS_WNG_GRW;Gua Gunung Gede;GUA H;494738;9107827;435;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;;;;;;kelelawar
3312040002;GNS_WNG_GRW;Gua Sandermo;GUA H;491973;9107888;311;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Tameng;dekat ladang;Pusat Depresi;jalan setapak;awar-awar, ikan kecil;;belum dimanfaatakan;ponor konduit. Svyr Dwi, Jihad, Yanto, Bowo, Suranto
3312040002;GNS_WNG_GRW;NN06;GUA H;491486;9108002;;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
3312040003;GNS_WNG_GRW;Gua Tirta;GUA H;492148;9108242;316;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Tameng;dekat pohon jati;Lereng Depresi;jalan setapak;;mataair permanen;sudah dimanfaatkan;
3312040003;GNS_WNG_GRW;NN07;GUA H;494010;9108442;435;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;;;kelelawar;;;
3312040003;GNS_WNG_GRW;NN08;GUA H;493370;9108500;391;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;Tebing;;;;;
3312040014;GNS_WNG_GRW;Gua Sangga Buana;GUA H;494967;9108656;464;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;Lereng Depresi;;;;;
3312040014;GNS_WNG_GRW;Platar;GUA H;492910;9109865;302;Jawa Tengah;Wonogiri;Giriwoyo;Guotirto;Karang Duet;pohon ringin;Lereng Depresi;jalan desa beton;;sungai bawah tanah;sudah dimanfaatkan;terdapat 2 enterance yang satunya sbg outlet air
3312040002;GNS_WNG_GRW;Gua Pucung;GUA;493336;9110404;;Jawa Tengah;Wonogiri;Giriwoyo;Guotirto;;;;;;;;
3312040002;GNS_WNG_GRW;Gua Gunung Tambahan;GUA;493681;9110414;;Jawa Tengah;Wonogiri;Giriwoyo;Guotirto;;;;;;;;
3312040002;GNS_WNG_GRW;Gua Sembung;GUA;488202;9112024;207;Jawa Tengah;Wonogiri;Giriwoyo;Platarrejo;Platar;pohon beringin;Lereng Depresi;jalan setapak;Kelelawar, lele, luwak, amplipigi;sungai bawah tanah;sudah dimanfaatkan;didepan mulut gua ada mataair permanen, dimanfaatkan dengan pompa listrik, ada tempat mandi cuci.
3312040001;GNS_WNG_GRW;Gua Batur 1;GUA V;488083;9112081;;Jawa Tengah;Wonogiri;Giriwoyo;Platarejo;;;;;;;;
3312040001;GNS_WNG_GRW;Gua Batur 2;GUA V;491126;9108662;432;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Darmosito;gubug ladang;Lereng Depresi;jalan setapak;jati, pisang, akasia;;belum dimanfaatakan;
3312040001;GNS_WNG_GRW;Luweng Song Mabul;GUA V;491374;9108737;450;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Darmosito;ladang;Puncak Bukit;jalan setapak;jati, umbi-umbian;;belum dimanfaatakan;
3312040001;GNS_WNG_GRW;Luweng Manggung;GUA V;490640;9108975;435;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Nongko Sawit;sawah;Lereng Depresi;jalan desa beton;;;belum dimanfaatakan;
3312040001;GNS_WNG_GRW;Luweng Sampah;GUA V;491851;9110543;284;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Manggung;dekat sumur bor;Lereng Depresi;jalan desa beton;bambu, jati;;belum dimanfaatakan;samping pemukiman
3312040001;GNS_WNG_GRW;Luweng Karang;GUA V;491925;9110682;270;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Manggung;Depan rumah;Lereng Depresi;jalan desa beton;pepaya, pisang, jati;;sudah dimanfaatkan;tempat pembuangan sampah
3312040002;GNS_WNG_GRW;Luweng Tlogo Glimbung;GUA V;492306;9110952;260;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Talunombo;ladang;Pusat Depresi;jalan setapak;pohon bambu;resapan air;belum dimanfaatakan;
3312040002;GNS_WNG_GRW;Sriten Keji;GUA V;493713;9106812;456;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;;;;;;inlet, pembuangan sampah
3312040002;GNS_WNG_GRW;NN05;GUA V;491387;9106870;;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
3312040002;GNS_WNG_GRW;Plaosan;GUA V;493397;9107042;472;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;;;;;;
3312040002;GNS_WNG_GRW;Luweng Bengkung;GUA V;490642;9107298;;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
3312040002;GNS_WNG_GRW;Gua Siket;GUA V;492572;9107325;395;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Jambewangi;sebelah utara ada bambu;Pusat Depresi;jalan setapak;;;belum dimanfaatakan;Svyr Ariyanto, Slamet, Dika, Warino
3312040002;GNS_WNG_GRW;Luweng Piji;GUA V;492792;9107599;419;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Jambewangi;;Lereng Depresi;jalan setapak;;;belum dimanfaatakan;Svyr Ariyanto, Slamet, Dika, Warino
3312040002;GNS_WNG_GRW;Luweng Besole;GUA V;493612;9107694;452;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;;;;;;
3312040002;GNS_WNG_GRW;Luweng Sembung1;GUA V;492938;9107718;412;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Jambewangi;;Lereng Depresi;jalan setapak;;;belum dimanfaatakan;Svyr Ariyanto, Slamet, Dika, Warino
3312040002;GNS_WNG_GRW;luweng Gunung Wedus;GUA V;493193;9107925;414;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Jambewangi;;Lereng Depresi;jalan setapak;jati, bambu, mahoni;;belum dimanfaatakan;Svyr Ariyanto, Slamet, Dika, Warino
3312040002;GNS_WNG_GRW;Luweng Sembung2;GUA V;492403;9108077;394;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Sembung;;Lereng Depresi;jalan perintis;akasia, jati;;belum dimanfaatakan;slope. Svyr Ariyanto, Slamet, Dika, Warino
3312040002;GNS_WNG_GRW;Luweng Njebek;GUA V;492584;9108100;;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;;;;;;vegetasi besar rapat
3312040002;GNS_WNG_GRW;luweng Dondong;GUA V;492621;9108265;;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;Update Forum Caving Surakarta 2013
3312040014;GNS_WNG_GRW;Kucing;GUA V;492659;9108469;385;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Jambewangi;di atas gunung jomblang;Puncak Bukit;jalan setapak;mahoni, jati, akasia;;sudah dimanfaatkan;diambil guano oleh orang jogja, update KMPA Giri Bahama 2016
3312040014;GNS_WNG_GRW;Sapi;GUA V;494440;9108564;465;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;;;;;;
3312100014;GNS_WNG_GRT;Luweng Potro;GUA V;488432;9109095;;Jawa Tengah;Wonogiri;Giriwoyo;Platarejo;;;;;;;;
3312040001;GNS_WNG_GRW;Gunung Bromo;GUA V;488264;9109116;;Jawa Tengah;Wonogiri;Giriwoyo;Platarejo;;;;;;;;
3312040002;GNS_WNG_GRW;Luweng Kepek;GUA V;488556;9109047;;Jawa Tengah;Wonogiri;Giriwoyo;Platarejo;;;Pusat Depresi;;;;;Update KMPA Giri Bahama (2006), Zaenuri dkk (2012)
3312040002;GNS_WNG_GRW;Kali Obalan;MATAAIR;489380;9109060;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040001;GNS_WNG_GRW;Ponor3;PONOR;493888;9108282;175;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;;;;;;
3312040001;GNS_WNG_GRW;Ponor4;PONOR;494421;9109026;407;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;;;;;;
3312040001;GNS_WNG_GRW;Ponor2;PONOR;494566;9109116;415;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;Lereng Depresi;;;;;rembesan, sumber utama saat kemarau
3312040001;GNS_WNG_GRW;Ponor1;PONOR;490731;9108680;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040001;GNS_WNG_GRW;Ponor 2 Pak Warsodo;PONOR;491154;9108875;405;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Darmosito;gubug ladang;Lereng Depresi;jalan setapak;kelapa,jati,trembesi;sumberair;sudah dimanfaatkan;dimanfaatkan oleh warga ngampel dan darmosito
3312040001;GNS_WNG_GRW;Ponor 1 Pak Warsodo;PONOR;491678;9109039;316;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Darmosito;samping gedung pertemuan;Alur Lembah;jalan desa beton;pohon joho;mataair permanen;sudah dimanfaatkan;dimanfaatkan 20kk. Svyr Sonara, Suyono, Marino, Jonggring
3312040001;GNS_WNG_GRW;Ponor Gereja;PONOR;490137;9109248;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040002;GNS_WNG_GRW;Ponor5;PONOR;489964;9109624;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040002;GNS_WNG_GRW;Luweng;PONOR;489991;9109641;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040003;GNS_WNG_GRW;Luweng Miri Sawit;PONOR;489836;9109672;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040003;GNS_WNG_GRW;Sengon;PONOR;490714;9109776;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040003;GNS_WNG_GRW;Tileng;PONOR;490746;9109870;360;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Tlogobandung;pohon beringin;Lereng Depresi;jalan makadam;;mataair permanen;sudah dimanfaatkan;pemanfaatan satu dukuh, ada tempat mandi cuci. Svyr Wahyu, Pandi, Kevin
3312040003;GNS_WNG_GRW;Kali Timbo;PONOR;490507;9110082;354;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Simpar;pohon beringin;Lereng Depresi;jalan desa beton;semut  hitam, rengit;mataair permanen;sudah dimanfaatkan;dibuat reservoar dan dialirkan ke rumah-rumah. Svyr Wahyu, Pandi, Kevin
3312040001;GNS_WNG_GRW;Sumur Warih Nugroho;SUMUR;490851;9110297;328;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Klego;bawah pohon ringin;Lereng Depresi;jalan desa beton;ringin,jambu,;mata air;sudah dimanfaatkan;dimanfaaatkan utk perikanan irigasi & kbthan pddk
3312040001;GNS_WNG_GRW;Tugino;SUMUR;490322;9110386;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040001;GNS_WNG_GRW;Sumur Ari;SUMUR;490940;9110442;304;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Klego;bawah pohon ringin;Alur Lembah;jalan makadam;ringin,jambu,;mata air;sudah dimanfaatkan;dimanfaatkan desa, dibawahnya grujugan
3312040001;GNS_WNG_GRW;Sumur Bor Pak Warsodo;SUMUR;491290;9110508;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040001;GNS_WNG_GRW;Sumur Kapel;SUMUR;491142;9110580;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040001;GNS_WNG_GRW;Sumur Tk Darma Wanita;SUMUR;490840;9110814;315;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Ngemplak;;Lereng Depresi;jalan desa beton;;sumberair;sudah dimanfaatkan;dimanfaatkan warga, sumber musiman
3312040002;GNS_WNG_GRW;Sumur Bor Kerok;SUMUR;491479;9111065;291;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Banyuripan;bawah pohon trembesi;Lereng Depresi;jalan makadam;trembesi;mata air;sudah dimanfaatkan;
3312040002;GNS_WNG_GRW;mataair;MATAAIR;491649;9111535;284;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Banyuripan;bawah pohon beringin;Lereng Depresi;jalan desa beton;;mata air;sudah dimanfaatkan;digunakan oleh warga
3312040002;GNS_WNG_GRW;Mata Air;MATAAIR;492302;9107213;;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
3312040002;GNS_WNG_GRW;Mata Air;MATAAIR;491256;9107289;;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
3312040001;GNS_WNG_GRW;NN01;MATAAIR;492017;9107546;300;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
3312040001;GNS_WNG_GRW;Sumber Sendang;MATAAIR;491981;9107832;309;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Tameng;;Alur Lembah;jalan setapak;ikan;mataair permanen;sudah dimanfaatkan;Air minum, dipompa listrik. Svyr Dwi, Jihad, Yanto, Bowo, Suranto
3312040001;GNS_WNG_GRW;Sendang Bodro Sejati;MATAAIR;494775;9107919;;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
3312040001;GNS_WNG_GRW;Mataair Bromo;MATAAIR;491044;9107959;;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
3312040001;GNS_WNG_GRW;Mataair;MATAAIR;492045;9108007;313;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Tameng;;Pusat Depresi;jalan setapak;;mataair permanen;belum dimanfaatakan;mata air keluar dari bawah pohon, masuk ke dalam rekahan. Svyr Dwi, Jihad, Yanto, Bowo, Suranto
3312040001;GNS_WNG_GRW;Mataair Simpar 1;MATAAIR;492063;9108012;;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
3312040001;GNS_WNG_GRW;Ngampel;MATAAIR;492098;9108052;311;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Tameng;di tengah ladang;Pusat Depresi;jalan setapak;;mataair permanen;sudah dimanfaatkan;Air minum, dipompa listrik. Svyr Dwi, Jihad, Yanto, Bowo, Suranto
3312040001;GNS_WNG_GRW;Mataair Ngampel;MATAAIR;492185;9108255;298;Jawa Tengah;Wonogiri;Giritontro;Girikikis;;;Lereng Depresi;;;;;campur rapat
3312040001;GNS_WNG_GRW;Mata Air Tlogobandung;MATAAIR;492812;9108427;;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
3312040001;GNS_WNG_GRW;Sumber Simpar;MATAAIR;494740;9108649;;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
3312040001;GNS_WNG_GRW;Klego Atas;MATAAIR;495046;9108908;439;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
